key,fname,mname,lname,generation,dob,dod,gender,addr1,city,country,postcode,phone,email,website,ssn,ssn_last4,drlic,passport,gov_id,employ,address,income,debtinc,creddebt,othdebt,pending,default
"REF00000316","Todd","Walter","Long","","1926-01-27",,"M","91 Lombard Court","LLKJVille","United States","LL 4121","0 8562","todd_long@www.dtyhkprt.com","www.dtyhkprt.com",650181,181,914343,572208,299422,12.000000,4.000000,17.000000,17.300000,0.520557,2.420443,"F","Repaid"
"REF00000317","Judy","Jean","Martinez","","1986-10-06",,"F","79 Loom Close","HWAZ Rapids","United States","HW 2538","0 3104","judy_martinez@www.zwkzztau.org","www.zwkzztau.org",160506,506,197009,874878,304595,4.000000,9.000000,52.000000,20.000000,4.160000,6.240000,"F","Repaid"
"REF00000318","Judy","Paula","Jenkins","","1930-08-24",1975-11-23,"F","1 Hadden Road","PZYVille","United States","PZ 4643","0 2386","","",302746,2746,816081,393286,934959,5.000000,7.000000,23.000000,6.700000,0.468464,1.072536,"F","Repaid"
"REF00000319","Alice","Julie","Ramirez","","1962-06-27",2010-12-08,"F","56 North Crescent","PZYVille","United States","PZ 4020","0 7781","alice_ramirez@www.sryhkwzf.net","www.sryhkwzf.net",598145,8145,413705,403650,979120,5.000000,5.000000,33.000000,7.000000,0.397320,1.912680,"F","Repaid"
"REF00000320","Gloria","Marilyn","Hughes","","1953-09-11",2002-10-04,"F","4 Lombard Road","ANEZ City","United States","AN 4403","0 3737","gloria_hughes@www.uvuxqunc.net","www.uvuxqunc.net",974066,4066,325668,425262,162477,6.000000,19.000000,40.000000,3.100000,0.283960,0.956040,"F","Default"
"REF00000321","Donald","Samuel","Hernandez","","1946-07-25",1988-07-22,"M","24 Lombard Way","UWNZ Falls","United States","UW 3361","0 4500","","",707817,7817,904415,836950,792718,3.000000,14.000000,24.000000,5.000000,0.381600,0.818400,"F","Repaid"
"REF00000322","Adam","Peter","Gray","","1938-07-13",1980-04-22,"M","59 Hadden Crescent","HWAZ Rapids","United States","HW 9899","0 4035","","",906376,6376,775928,198254,709894,1.000000,17.000000,45.000000,11.000000,0.292050,4.657950,"F","Default"
"REF00000323","Marilyn","Beverly","Roberts","","1970-11-21",2010-06-09,"F","54 Park Way","QXYTown","United States","QX 3421","0 3482","m.roberts@www.yrqqxxxtx.com","www.yrqqxxxtx.com",412611,2611,880105,915475,719710,2.000000,16.000000,49.000000,1.600000,0.431200,0.352800,"F","Repaid"
"REF00000324","Heather","Beverly","Washington","","1953-04-01",1982-10-09,"F","51 Park Road","LLKJVille","United States","LL 5804","0 4977","","",978367,8367,799721,838367,501475,10.000000,2.000000,23.000000,8.100000,0.897966,0.965034,"F","Default"
"REF00000325","Julia","Donna","Perry","Jr","1933-10-25",,"F","22 Treehill Lane","PWMSA City","United States","PW 6525","0 8127","j.perry@www.ikopjarz.org","www.ikopjarz.org",363044,3044,803047,322770,865772,12.000000,3.000000,35.000000,16.400000,1.584240,4.155760,"F","Default"
"REF00000326","Sharon","Laura","Cooper","","1954-06-06",1999-10-20,"F","11 Chad Lane","ANEZ City","United States","AN 7238","0 2850","","",551344,1344,938271,678071,938195,11.000000,7.000000,120.000000,26.500000,14.596200,17.203800,"F","Default"
"REF00000327","Victor","Paul","Phillips","","1982-02-10",,"M","96 Chad Court","KSAATown","United States","KS 5172","0 9532","v.phillips@www.pfqqxxdno.com","www.pfqqxxdno.com",465330,5330,283615,452032,272497,7.000000,23.000000,89.000000,17.400000,2.771994,12.714006,"F","Repaid"
"REF00000328","Bonnie","Lisa","Jones","","1945-07-21",1987-12-11,"F","45 Barn Road","KSAATown","United States","KS 2749","0 4092","","",963588,3588,220522,692545,312949,9.000000,10.000000,32.000000,3.700000,0.853664,0.330336,"F","Repaid"
"REF00000329","Donald","Benjamin","Stewart","","1988-01-08",,"M","3 Viking Avenue","PZYVille","United States","PZ 4407","0 1662","donald_stewart@www.gyoazphct.com","www.gyoazphct.com",757039,7039,733026,373000,785751,0.000000,3.000000,31.000000,8.000000,0.156240,2.323760,"F","Repaid"
"REF00000330","Wayne","Jason","Garcia","","1989-11-07",,"M","16 Barn Way","KSAATown","United States","KS 3824","0 3272","wayne_garcia@www.daopjkjp.org","www.daopjkjp.org",201757,1757,699985,783114,368077,6.000000,6.000000,23.000000,12.000000,0.761760,1.998240,"F","Repaid"
"REF00000331","Susan","Tina","Henderson","","1930-07-04",,"F","11 Barn Lane","HWAZ Rapids","United States","HW 6482","0 5072","susan_henderson@www.ossiacnp.com","www.ossiacnp.com",961620,1620,189277,298027,410894,2.000000,15.000000,18.000000,1.100000,0.029898,0.168102,"F","Repaid"
"REF00000332","Sharon","Julie","Ramirez","","1978-10-13",,"F","70 Oak Close","QXYTown","United States","QX 9488","0 3282","s.ramirez@www.pylyklyw.net","www.pylyklyw.net",300958,958,929212,993488,932596,5.000000,3.000000,50.000000,2.400000,0.259200,0.940800,"F","Default"
"REF00000333","Paul","Thomas","Baker","","1948-08-22",1992-05-05,"M","13 Juniper Road","HWAZ Rapids","United States","HW 7731","0 4861","","",191472,1472,192825,860075,824020,12.000000,11.000000,41.000000,2.500000,0.459200,0.565800,"F","Default"
"REF00000334","Joshua","Christopher","Butler","","1995-02-13",,"M","71 Ridge Road","PWMSA City","United States","PW 3713","0 5854","j.butler@www.qyqyzeod.com","www.qyqyzeod.com",510986,986,649996,692453,659445,16.000000,4.000000,38.000000,10.400000,0.636272,3.315728,"F","Repaid"
"REF00000335","Lawrence","Philip","Edwards","","1991-10-14",,"M","71 Apple Lane","PWMSA City","United States","PW 3719","0 5122","lawrence_edwards@www.zmsiagup.com","www.zmsiagup.com",771824,1824,482545,784733,236231,4.000000,10.000000,89.000000,14.300000,5.001711,7.725289,"F","Repaid"
"REF00000336","Chris","Jeffrey","Perez","","1994-04-28",,"M","68 Loop Lane","KSAATown","United States","KS 8690","0 8863","c.perez@www.ntopjolc.com","www.ntopjolc.com",995781,5781,655305,181981,680329,9.000000,1.000000,53.000000,3.300000,0.089199,1.659801,"F","Repaid"
"REF00000337","Ryan","Wayne","Ross","","1961-12-11",1985-07-22,"M","24 Alpha Drive","PZYVille","United States","PZ 6157","0 3901","","",666920,6920,533382,752923,276315,1.000000,4.000000,43.000000,15.400000,2.648800,3.973200,"F","Repaid"
"REF00000859","Lisa","Marilyn","Torres","","1961-11-14",,"F","16 Antelope Drive","PZYVille","United States","PZ 9649","0 1646","lisa_torres@www.mxpqdhbe.net","www.mxpqdhbe.net",507151,7151,971666,810897,551438,18.000000,10.000000,39.000000,8.200000,0.773916,2.424084,"F","Repaid"
"REF00000339","Betty","Beverly","Taylor","","1974-11-12",,"F","3 Barn Close","PZYVille","United States","PZ 9093","0 7306","betty_taylor@www.cbyhkxho.org","www.cbyhkxho.org",107290,7290,888507,827060,248870,0.000000,5.000000,47.000000,19.800000,5.574294,3.731706,"F","Default"
"REF00000340","Anne","Marilyn","Scott","","1948-06-28",1988-07-03,"F","59 Ridge Drive","HWAZ Rapids","United States","HW 7337","0 1848","","",221215,1215,814959,703838,602148,1.000000,7.000000,28.000000,14.200000,0.437360,3.538640,"F","Default"
"REF00000341","Kathleen","Frances","Murphy","","1990-07-27",,"F","3 Loop Lane","QXYTown","United States","QX 2289","0 2540","kathleen_murphy@www.hnlykobp.org","www.hnlykobp.org",698657,8657,573575,633644,426816,9.000000,5.000000,31.000000,12.200000,1.985550,1.796450,"F","Repaid"
"REF00000857","Debra","Dorothy","Hughes","","1970-12-18",2008-01-20,"F","63 Astra Avenue","PZYVille","United States","PZ 7939","0 7574","d.hughes@www.zzoazpeed.org","www.zzoazpeed.org",156047,6047,648633,989511,460875,5.000000,2.000000,15.000000,6.500000,0.350025,0.624975,"F","Repaid"
"REF00000343","Russell","Martin","Griffin","II","1932-12-05",1975-07-25,"M","57 Fir Way","PZYVille","United States","PZ 6509","0 3414","","",437449,7449,585881,177063,498395,16.000000,12.000000,32.000000,4.900000,0.421792,1.146208,"F","Repaid"
"REF00000344","Anthony","Samuel","Morris","","1930-07-17",1977-03-17,"M","53 Fir Court","UWNZ Falls","United States","UW 5897","0 5769","","",972542,2542,827447,799726,594304,6.000000,7.000000,220.000000,16.000000,8.166400,27.033600,"F","Default"
"REF00000345","Charles","Jason","Cox","","1979-09-11",,"M","61 Wallsend Avenue","ABWQ City","United States","AB 9596","0 2763","c.cox@www.stkzzfzx.org","www.stkzzfzx.org",931241,1241,370647,342083,393514,13.000000,9.000000,74.000000,13.400000,4.521696,5.394304,"F","Repaid"
"REF00000346","Craig","Randy","Lopez","","1986-09-21",,"M","27 Treehill Avenue","ANEZ City","United States","AN 6433","0 7765","craig_lopez@www.ecsiaxkz.com","www.ecsiaxkz.com",433078,3078,524988,436669,446474,3.000000,3.000000,19.000000,16.600000,0.624492,2.529508,"F","Default"
"REF00000347","Kathryn","Maria","Perez","","1958-11-16",2005-04-18,"F","38 Greeney Way","ABWQ City","United States","AB 8138","0 9390","kathryn_perez@www.yfsiatet.com","www.yfsiatet.com",404374,4374,981985,513216,375808,15.000000,14.000000,19.000000,4.300000,0.358663,0.458337,"F","Repaid"
"REF00000348","Stephen","Arthur","Martinez","","1992-01-21",,"M","1 Apple Way","PWMSA City","United States","PW 9741","0 6488","stephen_martinez@www.sjpqdhaz.com","www.sjpqdhaz.com",498968,8968,138445,860304,840532,6.000000,9.000000,32.000000,11.300000,1.167968,2.448032,"F","Repaid"
"REF00000349","Doris","Anna","Roberts","","1941-04-12",1982-11-25,"F","5 Treehill Way","HWAZ Rapids","United States","HW 5357","0 6093","","",231291,1291,972904,938569,826367,16.000000,26.000000,15.000000,2.600000,0.146640,0.243360,"F","Repaid"
"REF00000350","Rachel","Kimberly","Turner","Sr","1953-12-26",2000-05-19,"F","77 Adderly Avenue","YAZC City","United States","YA 1144","0 1595","","",474140,4140,713978,667917,328688,15.000000,10.000000,36.000000,3.800000,0.277704,1.090296,"F","Repaid"
"REF00000351","Louise","Helen","Garcia","","1980-09-21",,"F","50 Acacia Close","ABWQ City","United States","AB 8246","0 2640","l.garcia@www.cqqqxxrwr.net","www.cqqqxxrwr.net",651201,1201,425828,815102,200888,6.000000,6.000000,43.000000,0.700000,0.085785,0.215215,"F","Repaid"
"REF00000352","Sharon","Gloria","Martinez","","1943-06-10",,"F","57 North Avenue","UWNZ Falls","United States","UW 1572","0 6991","s.martinez@www.tckzzzaj.net","www.tckzzzaj.net",258558,8558,885209,694398,645025,16.000000,10.000000,17.000000,18.600000,0.806310,2.355690,"F","Repaid"
"REF00000353","Mildred","Janice","Stewart","","1956-11-17",1987-11-16,"F","17 Kepler Court","PWMSA City","United States","PW 8048","0 4187","","",105968,5968,151314,166970,859407,9.000000,6.000000,34.000000,1.200000,0.036312,0.371688,"F","Repaid"
"REF00000354","Kenneth","Juan","Cooper","","1946-08-13",,"M","14 Juniper Close","PWMSA City","United States","PW 9476","0 1089","kenneth_cooper@www.jbopjvjt.net","www.jbopjvjt.net",112246,2246,529084,700944,183913,2.000000,3.000000,62.000000,8.500000,1.185750,4.084250,"F","Repaid"
"REF00000355","Nancy","Mary","Adams","","1967-02-24",,"F","33 Hillcrest Avenue","LLKJVille","United States","LL 8057","0 9913","n.adams@www.znpqdgay.com","www.znpqdgay.com",459982,9982,804923,627609,163109,5.000000,1.000000,71.000000,15.700000,6.565583,4.581417,"F","Default"
"REF00000356","Ruth","Diana","Parker","","1996-01-07",,"F","51 Chad Close","PWMSA City","United States","PW 8925","0 1229","ruth_parker@www.toyhkhhm.net","www.toyhkhhm.net",718354,8354,895443,309038,746917,9.000000,8.000000,56.000000,14.500000,0.373520,7.746480,"F","Default"
"REF00000357","Marilyn","Robin","Martin","","1958-07-23",1999-08-28,"F","82 Kepler Avenue","HWAZ Rapids","United States","HW 5883","0 3975","","",707571,7571,517112,523930,290105,22.000000,9.000000,22.000000,23.100000,1.915914,3.166086,"F","Default"
"REF00000358","Jason","Bruce","Diaz","","1926-11-24",1969-01-15,"M","17 Fir Road","LLKJVille","United States","LL 7574","0 4790","","",567067,7067,437525,137225,498763,0.000000,8.000000,15.000000,16.100000,0.321195,2.093805,"F","Default"
"REF00000359","Ernest","Mark","Barnes","","1989-04-20",,"M","78 Ridge Lane","KSAATown","United States","KS 4360","0 5463","ernest_barnes@www.bsqyzbby.org","www.bsqyzbby.org",154055,4055,610605,485118,353336,4.000000,1.000000,51.000000,23.000000,2.686170,9.043830,"F","Repaid"
"REF00000360","Jennifer","Bonnie","Harris","","1943-05-14",1984-09-18,"F","9 East Road","YAZC City","United States","YA 4491","0 6623","","",587403,7403,843606,714825,453396,2.000000,14.000000,26.000000,7.700000,1.529528,0.472472,"F","Repaid"
"REF00000361","Phyllis","Emily","Miller","","1956-04-21",,"F","51 East Court","HWAZ Rapids","United States","HW 5571","0 3906","phyllis_miller@www.ctlykyfw.com","www.ctlykyfw.com",103937,3937,155054,386110,369981,8.000000,10.000000,27.000000,2.300000,0.068931,0.552069,"F","Repaid"
"REF00000362","Cheryl","Diane","Price","","1933-06-12",1978-05-11,"F","43 Oak Court","QXYTown","United States","QX 7345","0 4208","","",924308,4308,822674,427881,697410,3.000000,0.000000,82.000000,0.800000,0.468384,0.187616,"F","Repaid"
"REF00000363","Joshua","Martin","Howard","","1925-10-12",1968-02-24,"M","80 East Drive","PZYVille","United States","PZ 9031","0 2260","","",841153,1153,513505,851601,151218,3.000000,23.000000,21.000000,18.100000,1.109892,2.691108,"F","Repaid"
"REF00000364","Martha","Sandra","Ramirez","","1951-05-19",1993-12-20,"F","8 East Pine Way","HWAZ Rapids","United States","HW 8784","0 9655","","",676665,6665,926579,125543,664121,1.000000,9.000000,30.000000,6.700000,0.112560,1.897440,"F","Repaid"
"REF00000365","Benjamin","Randy","Nelson","","1995-01-16",,"M","95 Barn Road","KSAATown","United States","KS 7568","0 5492","benjamin_nelson@www.rkoazpdzj.com","www.rkoazpdzj.com",404463,4463,327952,832178,645293,0.000000,2.000000,18.000000,12.900000,1.583604,0.738396,"F","Default"
"REF00000366","Patricia","Ashley","Howard","","1934-03-14",1967-04-02,"F","34 Juniper Avenue","PWMSA City","United States","PW 9471","0 2900","","",685274,5274,208556,696031,813416,5.000000,0.000000,47.000000,1.900000,0.428640,0.464360,"F","Repaid"
"REF00000367","Doris","Irene","Perry","","1953-05-03",,"F","49 Zebra Court","QXYTown","United States","QX 7542","0 3639","d.perry@www.xzopjncj.com","www.xzopjncj.com",973290,3290,880963,465883,176600,11.000000,8.000000,20.000000,8.100000,0.729000,0.891000,"F","Repaid"
"REF00000368","Christopher","Ryan","Wilson","","1956-05-15",1999-02-01,"M","56 East Close","UWNZ Falls","United States","UW 7470","0 2233","","",494596,4596,683095,607362,932822,1.000000,0.000000,44.000000,2.100000,0.367752,0.556248,"F","Repaid"
"REF00000369","Pamela","Virginia","Young","","1982-03-17",,"F","82 Aadrvark Close","KSAATown","United States","KS 2151","0 1775","p.young@www.alpqddah.org","www.alpqddah.org",348069,8069,330784,867165,167567,7.000000,4.000000,67.000000,11.200000,5.245296,2.258704,"F","Repaid"
"REF00000370","Norma","Marie","Garcia","","1946-05-25",1990-08-05,"F","38 Juniper Road","UWNZ Falls","United States","UW 6205","0 2097","","",937860,7860,334512,141208,355058,0.000000,1.000000,99.000000,2.300000,0.826551,1.450449,"F","Repaid"
"REF00000371","Patricia","Lori","King","","1983-01-13",,"F","74 Chad Crescent","PZYVille","United States","PZ 2492","0 4582","patricia_king@www.idpqdtnj.org","www.idpqdtnj.org",460119,119,244467,829663,608365,8.000000,7.000000,51.000000,9.600000,1.875168,3.020832,"F","Repaid"
"REF00000372","Marie","Lori","Davis","","1943-06-03",,"F","8 Yockley Avenue","HWAZ Rapids","United States","HW 9414","0 6097","m.davis@www.phqyzjyf.net","www.phqyzjyf.net",398684,8684,233956,238003,359764,0.000000,6.000000,26.000000,9.100000,0.641186,1.724814,"F","Repaid"
"REF00000373","Rose","Judith","Barnes","","1994-12-10",,"F","12 Wallsend Road","PWMSA City","United States","PW 8250","0 5811","r.barnes@www.jjqyzibq.org","www.jjqyzibq.org",397538,7538,445040,971265,442400,3.000000,4.000000,45.000000,3.300000,0.677160,0.807840,"F","Repaid"
"REF00000374","Victor","Bruce","Gray","","1996-09-20",,"M","43 East Close","KSAATown","United States","KS 4958","0 1218","victor_gray@www.cyopjwni.net","www.cyopjwni.net",708917,8917,313699,966175,492111,0.000000,6.000000,72.000000,41.300000,15.016680,14.719320,"F","Default"
"REF00000375","Annie","Beverly","Perez","","1979-08-02",,"F","65 Carthouse Court","UWNZ Falls","United States","UW 6194","0 9659","annie_perez@www.axsiawdx.com","www.axsiawdx.com",610178,178,824586,960790,475261,6.000000,8.000000,101.000000,1.400000,0.340774,1.073226,"F","Repaid"
"REF00000376","Richard","Christopher","Washington","","1961-07-18",2005-11-01,"M","72 Aadrvark Way","PZYVille","United States","PZ 1491","0 4332","r.washington@www.kzyhkvul.net","www.kzyhkvul.net",907869,7869,167058,738922,874995,0.000000,5.000000,17.000000,2.500000,0.131750,0.293250,"F","Repaid"
"REF00000377","Daniel","Frank","White","","1950-09-28",,"M","65 Adderly Way","PWMSA City","United States","PW 2196","0 7060","daniel_white@www.tuqyzatz.org","www.tuqyzatz.org",389329,9329,443794,844897,789953,4.000000,2.000000,40.000000,6.400000,0.949760,1.610240,"F","Repaid"
"REF00000378","Katherine","Barbara","Clark","","1967-05-08",2001-11-01,"F","91 Alpha Way","HWAZ Rapids","United States","HW 2166","0 8315","k.clark@www.ywqqxxqxh.net","www.ywqqxxqxh.net",840174,174,464874,555406,984262,9.000000,12.000000,21.000000,4.900000,0.608139,0.420861,"F","Repaid"
"REF00000379","Joan","Theresa","Jones","","1963-03-11",,"F","83 Dumble Road","QXYTown","United States","QX 6310","0 4446","j.jones@www.pylykfqc.net","www.pylykfqc.net",534861,4861,110718,879293,411434,4.000000,11.000000,60.000000,4.800000,0.803520,2.076480,"F","Repaid"
"REF00000380","Gerald","James","Thomas","","1988-10-26",,"M","34 Acacia Close","LLKJVille","United States","LL 9998","0 7967","g.thomas@www.sjyhknnp.net","www.sjyhknnp.net",854271,4271,720355,454336,730967,6.000000,2.000000,24.000000,2.700000,0.311040,0.336960,"F","Repaid"
"REF00000381","Lillian","Annie","Butler","","1931-12-27",1972-01-12,"F","24 Fir Close","PWMSA City","United States","PW 2540","0 5228","","",948485,8485,339899,306532,771332,10.000000,8.000000,45.000000,7.700000,1.853775,1.611225,"F","Repaid"
"REF00000382","Willie","John","Torres","","1969-08-23",,"M","81 Banburgh Crescent","ANEZ City","United States","AN 8831","0 9246","willie_torres@www.wzqyzhua.com","www.wzqyzhua.com",641553,1553,302256,206718,659357,4.000000,4.000000,50.000000,30.800000,6.113800,9.286200,"F","Default"
"REF00000383","Jessica","Janet","Scott","","1925-06-02",,"F","88 Juniper Court","ANEZ City","United States","AN 4516","0 7057","jessica_scott@www.wvoazpcrq.org","www.wvoazpcrq.org",406592,6592,319470,885259,259701,8.000000,0.000000,46.000000,16.000000,4.003840,3.356160,"F","Default"
"REF00000384","Philip","Peter","Gonzales","","1977-10-18",,"M","70 Cork Way","LLKJVille","United States","LL 7078","0 3596","philip_gonzales@www.ogsiajkf.com","www.ogsiajkf.com",762254,2254,932815,485716,647812,0.000000,0.000000,25.000000,3.700000,0.275650,0.649350,"F","Repaid"
